pl_name,hostname,default_flag,disposition,disp_refname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,ttv_flag,st_refname,st_teff,st_tefferr1,st_tefferr2,st_rad,st_raderr1,st_raderr2,st_mass,st_logg,st_loggerr1,st_loggerr2,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
K2-48 b,K2-48,1,CONFIRMED,Crossfield et al. 2016,1,1,Transit,2016,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,20.5065,0.0035,-0.0035,2.24,0.24,-0.24,0.0,0.19983941,0.02141137,-0.02141137,0.0,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,4899.0,78.0,-78.0,0.73,0.02,-0.02,0.77,4.603,0.025,-0.025,11h44m29.59s,176.1233077,+03d16m20.57s,3.2723812,313.764,2.856,-2.856,14.345,0.08,-0.08,11.838,0.027,-0.027,13.9677,0.000622,-0.000622,14/07/2016,2016-09,18/07/2016
K2-49 b,K2-49,1,CONFIRMED,Crossfield et al. 2016,1,1,Transit,2016,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,2.77065,0.00015,-0.00015,1.93,0.53,-0.53,0.0,0.17218307,0.04728343,-0.04728343,0.0,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,4175.0,97.0,-97.0,0.45,0.12,-0.12,0.51,4.81,0.11,-0.11,11h49m16.86s,177.3202331,+03d28m31.87s,3.4755183,457.125,10.223,-9.793,15.668,0.084,-0.084,12.729,0.03,-0.03,15.2444,0.000571,-0.000571,14/07/2016,2016-09,18/07/2016
K2-5 b,K2-5,0,CONFIRMED,Montet et al. 2015,1,2,Transit,2015,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,5.73597,0.00068,-0.00068,1.5,0.17,-0.17,0.0,0.13382104,0.01516638,-0.01516638,0.0,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,4021.0,62.0,-62.0,0.462,0.038,-0.038,0.52,4.823,0.05,-0.05,11h17m12.83s,169.3034598,-01d52m40.17s,-1.8778254,202.943,1.665,-1.639,14.974,0.275,-0.275,11.595,0.023,-0.023,14.339,0.000499,-0.000499,14/07/2016,2016-09,18/07/2016
K2-5 b,K2-5,1,CONFIRMED,Montet et al. 2015,1,2,Transit,2015,K2,Published Confirmed,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,5.73594,0.00064,-0.00064,1.91,0.44,-0.44,0.0,0.17039879,0.03925417,-0.03925417,0.0,0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,3930.0,375.0,-375.0,0.57,0.12,-0.12,0.61,4.71,0.21,-0.21,11h17m12.83s,169.3034598,-01d52m40.17s,-1.8778254,202.943,1.665,-1.639,14.974,0.275,-0.275,11.595,0.023,-0.023,14.339,0.000499,-0.000499,06/07/2016,2016-08,07/07/2016
K2-5 c,K2-5,1,CONFIRMED,Montet et al. 2015,1,2,Transit,2015,K2,Published Confirmed,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,10.93241,0.00134,-0.00134,2.26,0.62,-0.62,0.0,0.2016237,0.0553127,-0.0553127,0.0,0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,3930.0,375.0,-375.0,0.57,0.12,-0.12,0.61,4.71,0.21,-0.21,11h17m12.83s,169.3034598,-01d52m40.17s,-1.8778254,202.943,1.665,-1.639,14.974,0.275,-0.275,11.595,0.023,-0.023,14.339,0.000499,-0.000499,06/07/2016,2016-08,07/07/2016
K2-5 c,K2-5,0,CONFIRMED,Montet et al. 2015,1,2,Transit,2015,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,10.9324,0.0014,-0.0014,1.64,0.2,-0.2,0.0,0.146311,0.0178428,-0.0178428,0.0,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,4021.0,62.0,-62.0,0.462,0.038,-0.038,0.52,4.823,0.05,-0.05,11h17m12.83s,169.3034598,-01d52m40.17s,-1.8778254,202.943,1.665,-1.639,14.974,0.275,-0.275,11.595,0.023,-0.023,14.339,0.000499,-0.000499,14/07/2016,2016-09,18/07/2016
K2-50 b,K2-50,1,CONFIRMED,Crossfield et al. 2016,1,2,Transit,2016,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,8.7529,0.0013,-0.0013,1.59,0.24,-0.24,0.0,0.1418503,0.02141137,-0.02141137,0.0,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,4326.0,128.0,-128.0,0.546,0.05,-0.05,0.611,4.742,0.05,-0.05,11h17m56.08s,169.483654,+05d59m17.84s,5.988289,257.443,3.239,-3.239,14.705,0.16,-0.16,11.664,0.023,-0.023,14.2575,0.000513,-0.000513,14/07/2016,2016-09,18/07/2016
K2-52 b,K2-52,0,CONFIRMED,Crossfield et al. 2016,1,1,Transit,2016,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,3.53482,0.00019,-0.00019,11.1,3.9,-3.9,0.0,0.99027567,0.3479347,-0.3479347,0.0,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,6113.0,787.0,-787.0,1.49,0.52,-0.52,1.21,4.14,0.29,-0.29,16h26m26.74s,246.6114157,-24d58m11.81s,-24.9699462,1038.41,71.37,-62.873,15.93,0.03,-0.03,11.853,0.019,-0.019,15.2553,0.000376,-0.000376,28/01/2019,2016-09,18/07/2016
K2-52 b,K2-52,1,CONFIRMED,Crossfield et al. 2016,1,1,Transit,2016,K2,Published Confirmed,<a refstr=LIVINGSTON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..102L/abstract target=ref>Livingston et al. 2019</a>,3.535055,1.7e-05,-1.6e-05,18.0,2.2,-2.2,0.0,1.60585244,0.19627085,-0.19627085,0.0,0,<a refstr=LIVINGSTON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..102L/abstract target=ref>Livingston et al. 2019</a>,7147.0,483.0,-506.0,2.192,0.28,-0.232,1.691,3.979,0.087,-0.085,16h26m26.74s,246.6114157,-24d58m11.81s,-24.9699462,1038.41,71.37,-62.873,15.93,0.03,-0.03,11.853,0.019,-0.019,15.2553,0.000376,-0.000376,28/01/2019,2019-03,31/01/2019
K2-53 b,K2-53,1,CONFIRMED,Crossfield et al. 2016,1,1,Transit,2016,K2,Published Confirmed,<a refstr=LIVINGSTON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..102L/abstract target=ref>Livingston et al. 2019</a>,12.20772,0.000123,-0.000113,2.6,0.1,-0.1,0.0,0.23195646,0.0089214,-0.0089214,0.0,0,<a refstr=LIVINGSTON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..102L/abstract target=ref>Livingston et al. 2019</a>,5263.0,88.0,-86.0,0.807,0.016,-0.015,0.851,4.555,0.022,-0.028,16h16m34.07s,244.1419684,-20d24m02.15s,-20.4005984,138.018,1.14,-1.121,12.634,0.057,-0.057,9.664,0.021,-0.021,12.1478,0.000254,-0.000254,28/01/2019,2019-03,31/01/2019
K2-53 b,K2-53,0,CONFIRMED,Crossfield et al. 2016,1,1,Transit,2016,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,12.2054,0.0018,-0.0018,2.5,0.26,-0.26,0.0,0.22303506,0.02319565,-0.02319565,0.0,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,5269.0,79.0,-79.0,0.85,0.05,-0.05,0.83,4.491,0.058,-0.058,16h16m34.07s,244.1419684,-20d24m02.15s,-20.4005984,138.018,1.14,-1.121,12.634,0.057,-0.057,9.664,0.021,-0.021,12.1478,0.000254,-0.000254,28/01/2019,2016-09,18/07/2016
K2-54 b,K2-54,0,CONFIRMED,Crossfield et al. 2016,1,1,Transit,2016,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,9.7843,0.0014,-0.0014,1.15,0.19,-0.19,0.0,0.10259613,0.01695066,-0.01695066,0.0,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,3798.0,113.0,-113.0,0.384,0.052,-0.052,0.421,4.891,0.057,-0.057,22h32m13.00s,338.0541631,-17d32m38.63s,-17.5440636,174.955,1.0145,-1.0145,14.542,0.137,-0.137,11.075,0.043,-0.043,13.9449,0.000502,-0.000502,14/07/2016,2016-09,18/07/2016
K2-54 b,K2-54,1,CONFIRMED,Crossfield et al. 2016,1,1,Transit,2016,K2,Published Confirmed,<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>,9.7833,0.0013,-0.0012,2.6116925,0.21297063,-0.19055267,0.0,0.233,0.019,-0.017,0.0,0,<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>,3990.0,300.0,-300.0,0.643,0.031,-0.031,0.615,4.61,0.047,-0.047,22h32m13.00s,338.0541631,-17d32m38.63s,-17.5440636,174.955,1.0145,-1.0145,14.542,0.137,-0.137,11.075,0.043,-0.043,13.9449,0.000502,-0.000502,20/11/2024,2023-04,20/11/2024
K2-55 b,K2-55,1,CONFIRMED,Crossfield et al. 2016,1,1,Transit,2016,K2,Published Confirmed,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,2.849271,2.9e-05,-2.9e-05,4.43,0.29,-0.32,0.0,0.39521881,0.02587211,-0.02854854,0.0,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,4300.0,107.0,-100.0,0.715,0.043,-0.04,0.688,4.566,0.036,-0.036,22h15m00.45s,333.7518786,-17d15m02.88s,-17.2508002,159.522,0.73,-0.725,13.519,0.092,-0.092,10.471,0.025,-0.025,13.0624,0.000386,-0.000386,17/09/2025,2025-06,17/09/2025
K2-55 b,K2-55,0,CONFIRMED,Crossfield et al. 2016,1,1,Transit,2016,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,2.849258,3.3e-05,-3.3e-05,3.82,0.32,-0.32,0.0,0.34079757,0.02854849,-0.02854849,0.0,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,4456.0,148.0,-148.0,0.63,0.05,-0.05,0.696,4.673,0.05,-0.05,22h15m00.45s,333.7518786,-17d15m02.88s,-17.2508002,159.522,0.73,-0.725,13.519,0.092,-0.092,10.471,0.025,-0.025,13.0624,0.000386,-0.000386,14/07/2016,2016-09,18/07/2016
K2-57 b,K2-57,1,CONFIRMED,Crossfield et al. 2016,1,1,Transit,2016,K2,Published Confirmed,<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>,9.0073,0.0012,-0.0011,2.30905002,0.16813471,-0.13450777,0.0,0.206,0.015,-0.012,0.0,0,<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>,4413.0,76.0,-76.0,0.671,0.023,-0.022,0.699,4.629,0.028,-0.028,22h50m46.04s,342.6918241,-14d04m12.00s,-14.0700007,264.213,2.06,-2.029,14.414,0.103,-0.103,11.645,0.023,-0.023,14.1038,0.000494,-0.000494,20/11/2024,2023-04,20/11/2024
K2-57 b,K2-57,0,CONFIRMED,Crossfield et al. 2016,1,1,Transit,2016,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,9.0063,0.0013,-0.0013,2.1,0.25,-0.25,0.0,0.18734945,0.02230351,-0.02230351,0.0,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,4434.0,61.0,-61.0,0.621,0.049,-0.049,0.683,4.68,0.05,-0.05,22h50m46.04s,342.6918241,-14d04m12.00s,-14.0700007,264.213,2.06,-2.029,14.414,0.103,-0.103,11.645,0.023,-0.023,14.1038,0.000494,-0.000494,14/07/2016,2016-09,18/07/2016
K2-58 b,K2-58,1,CONFIRMED,Crossfield et al. 2016,1,3,Transit,2016,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,7.05254,0.00032,-0.00032,2.68,0.37,-0.37,0.0,0.23909359,0.03300919,-0.03300919,0.0,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,5413.0,255.0,-255.0,0.86,0.1,-0.1,0.89,4.522,0.074,-0.074,22h15m17.24s,333.8218395,-14d02m59.49s,-14.049857,181.746,1.435,-1.413,12.415,0.057,-0.057,10.215,0.021,-0.021,12.1319,0.000424,-0.000424,14/07/2016,2016-09,18/07/2016
K2-58 b,K2-58,0,CONFIRMED,Crossfield et al. 2016,1,3,Transit,2016,K2,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,7.052475,0.000161,-0.000158,2.59425303,0.28436776,-0.12901855,0.0,0.23144375,0.02536959,-0.01151026,0.0,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,5134.0,50.0,-50.0,0.803348,0.034461,-0.019839,0.857874,4.54,0.1,-0.1,22h15m17.24s,333.8218395,-14d02m59.49s,-14.049857,181.746,1.435,-1.413,12.415,0.057,-0.057,10.215,0.021,-0.021,12.1319,0.000424,-0.000424,14/02/2018,2018-03,15/02/2018
K2-58 c,K2-58,1,CONFIRMED,Crossfield et al. 2016,1,3,Transit,2016,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,2.53726,0.00017,-0.00017,1.62,0.23,-0.23,0.0,0.14452672,0.02051923,-0.02051923,0.0,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,5413.0,255.0,-255.0,0.86,0.1,-0.1,0.89,4.522,0.074,-0.074,22h15m17.24s,333.8218395,-14d02m59.49s,-14.049857,181.746,1.435,-1.413,12.415,0.057,-0.057,10.215,0.021,-0.021,12.1319,0.000424,-0.000424,14/07/2016,2016-09,18/07/2016
K2-58 c,K2-58,0,CONFIRMED,Crossfield et al. 2016,1,3,Transit,2016,K2,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,2.537071,9.6e-05,-9.3e-05,1.62512091,0.25774155,-0.08675206,0.0,0.14498358,0.02299416,-0.0077395,0.0,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,5134.0,50.0,-50.0,0.803348,0.034461,-0.019839,0.857874,4.54,0.1,-0.1,22h15m17.24s,333.8218395,-14d02m59.49s,-14.049857,181.746,1.435,-1.413,12.415,0.057,-0.057,10.215,0.021,-0.021,12.1319,0.000424,-0.000424,14/02/2018,2018-03,15/02/2018
K2-58 d,K2-58,0,CONFIRMED,Crossfield et al. 2016,1,3,Transit,2016,K2,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,22.88159,0.002118,-0.002222,1.75221592,0.19557774,-0.09281477,0.0,0.15632223,0.01744828,-0.00828038,0.0,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,5134.0,50.0,-50.0,0.803348,0.034461,-0.019839,0.857874,4.54,0.1,-0.1,22h15m17.24s,333.8218395,-14d02m59.49s,-14.049857,181.746,1.435,-1.413,12.415,0.057,-0.057,10.215,0.021,-0.021,12.1319,0.000424,-0.000424,14/02/2018,2018-03,15/02/2018
K2-58 d,K2-58,1,CONFIRMED,Crossfield et al. 2016,1,3,Transit,2016,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,22.8827,0.004,-0.004,1.71,0.25,-0.25,0.0,0.15255598,0.02230351,-0.02230351,0.0,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,5413.0,255.0,-255.0,0.86,0.1,-0.1,0.89,4.522,0.074,-0.074,22h15m17.24s,333.8218395,-14d02m59.49s,-14.049857,181.746,1.435,-1.413,12.415,0.057,-0.057,10.215,0.021,-0.021,12.1319,0.000424,-0.000424,14/07/2016,2016-09,18/07/2016
K2-59 b,K2-59,1,CONFIRMED,Crossfield et al. 2016,1,2,Transit,2016,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,20.6921,0.0033,-0.0033,2.41,0.31,-0.31,0.0,0.2150058,0.02765635,-0.02765635,0.0,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,5055.0,93.0,-93.0,0.731,0.072,-0.072,0.774,4.592,0.05,-0.05,22h35m46.21s,338.94255,-14d01m39.82s,-14.027727,311.313,3.544,-3.467,14.266,0.114,-0.114,11.838,0.023,-0.023,13.9395,0.00033,-0.00033,14/07/2016,2016-09,18/07/2016
K2-59 c,K2-59,1,CONFIRMED,Crossfield et al. 2016,1,2,Transit,2016,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,11.2954,0.001,-0.001,2.3,0.29,-0.29,0.0,0.20519226,0.02587207,-0.02587207,0.0,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,5055.0,93.0,-93.0,0.731,0.072,-0.072,0.774,4.592,0.05,-0.05,22h35m46.21s,338.94255,-14d01m39.82s,-14.027727,311.313,3.544,-3.467,14.266,0.114,-0.114,11.838,0.023,-0.023,13.9395,0.00033,-0.00033,14/07/2016,2016-09,18/07/2016
K2-6 b,K2-6,0,CONFIRMED,Montet et al. 2015,1,1,Transit,2015,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,30.9349,0.0063,-0.0063,2.5,1.4,-1.4,0.0,0.22303506,0.12489963,-0.12489963,0.0,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,5767.0,58.0,-58.0,1.01,0.08,-0.08,0.93,4.398,0.074,-0.074,11h52m46.11s,178.1921152,-01d11m54.39s,-1.1984418,316.819,6.458,-6.21,12.66,0.069,-0.069,11.069,0.02,-0.02,12.5018,0.000181,-0.000181,14/07/2016,2016-09,18/07/2016
K2-6 b,K2-6,0,CONFIRMED,Montet et al. 2015,1,1,Transit,2015,K2,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,30.944593,0.003046,-0.003183,2.31215242,0.16732223,-0.11947777,0.0,0.20627642,0.01492749,-0.01065909,0.0,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,5617.0,53.0,-53.0,0.86302,0.034063,-0.030039,0.93034,4.67,0.1,-0.1,11h52m46.11s,178.1921152,-01d11m54.39s,-1.1984418,316.819,6.458,-6.21,12.66,0.069,-0.069,11.069,0.02,-0.02,12.5018,0.000181,-0.000181,14/02/2018,2018-03,15/02/2018
K2-60 b,K2-60,0,CONFIRMED,Crossfield et al. 2016,1,1,Transit,2016,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,3.002627,1.8e-05,-1.8e-05,9.9,1.0,-1.0,0.0,0.88321884,0.08921402,-0.08921402,0.0,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,5749.0,98.0,-98.0,1.47,0.15,-0.15,1.08,4.139,0.07,-0.07,22h34m25.50s,338.6062312,-13d43m54.50s,-13.7318044,491.87,11.47,-10.969,12.857,0.057,-0.057,10.993,0.021,-0.021,12.6108,0.000314,-0.000314,31/01/2017,2016-09,18/07/2016
K2-60 b,K2-60,1,CONFIRMED,Crossfield et al. 2016,1,1,Transit,2016,K2,Published Confirmed,<a refstr=EIGM_UUML_LLER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..130E/abstract target=ref>Eigm&uuml;ller et al. 2017</a>,3.00265,4e-05,-4e-05,7.655747,0.414733,-0.414733,0.0,0.683,0.037,-0.037,0.0,0,<a refstr=EIGM_UUML_LLER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..130E/abstract target=ref>Eigm&uuml;ller et al. 2017</a>,5500.0,100.0,-100.0,1.12,0.05,-0.05,0.97,4.07,0.11,-0.11,22h34m25.50s,338.6062312,-13d43m54.50s,-13.7318044,491.87,11.47,-10.969,12.857,0.057,-0.057,10.993,0.021,-0.021,12.6108,0.000314,-0.000314,31/01/2017,2017-03,02/02/2017
K2-61 b,K2-61,0,CONFIRMED,Crossfield et al. 2016,1,1,Transit,2016,K2,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,2.573413,0.000159,-0.000166,1.93284331,0.3216506,-0.14677804,0.0,0.17243673,0.02869574,-0.01309466,0.0,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,5761.0,50.0,-50.0,1.015751,0.110165,-0.057238,1.030202,4.38,0.1,-0.1,22h38m41.96s,339.6748444,-13d33m36.16s,-13.5600447,405.732,8.413,-8.083,13.173,0.08,-0.08,11.385,0.024,-0.024,12.8575,0.000404,-0.000404,14/02/2018,2018-03,15/02/2018
K2-61 b,K2-61,1,CONFIRMED,Crossfield et al. 2016,1,1,Transit,2016,K2,Published Confirmed,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,2.57336,0.00016,-0.00016,1.92,0.11,-0.05,0.0,0.17129122,0.00981356,-0.00446071,0.0,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,5748.0,100.0,-100.0,0.995,0.042,-0.042,0.97,4.38,0.085,-0.085,22h38m41.96s,339.6748444,-13d33m36.16s,-13.5600447,405.732,8.413,-8.083,13.173,0.08,-0.08,11.385,0.024,-0.024,12.8575,0.000404,-0.000404,17/09/2025,2025-06,17/09/2025
K2-61 b,K2-61,0,CONFIRMED,Crossfield et al. 2016,1,1,Transit,2016,K2,Published Confirmed,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,2.57302,0.0002,-0.0002,2.48,0.79,-0.79,0.0,0.22125078,0.07047908,-0.07047908,0.0,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,6293.0,338.0,-338.0,1.36,0.41,-0.41,1.21,4.25,0.2,-0.2,22h38m41.96s,339.6748444,-13d33m36.16s,-13.5600447,405.732,8.413,-8.083,13.173,0.08,-0.08,11.385,0.024,-0.024,12.8575,0.000404,-0.000404,14/07/2016,2016-09,18/07/2016
